State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Arhar/Tur,49762.00,24981.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Bajra,4915.00,12450.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Castor seed,8387.00,4261.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Cotton(lint),32960.00,93645.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Dry chillies,12285.00,31830.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Groundnut,2052.00,2274.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Jowar,408.00,481.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Maize,244.00,605.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Moong(Green Gram),2371.00,1034.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Onion,177.00,2866.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Ragi,160.00,160.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Rice,32959.00,117730.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Sesamum,10373.00,2116.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Small millets,106.00,62.00
Andhra Pradesh,PRAKASAM,2009,Kharif     ,Urad,2919.00,861.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Arhar/Tur,189.00,95.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Bajra,426.00,1079.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Dry chillies,5680.00,30564.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Gram,94477.00,161650.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Groundnut,5526.00,18418.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Horse-gram,299.00,186.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Jowar,7104.00,16460.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Maize,5586.00,46861.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Moong(Green Gram),746.00,454.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Onion,79.00,2006.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Ragi,1451.00,3046.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Rapeseed &Mustard,2.00,
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Rice,96240.00,371390.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Sesamum,1434.00,284.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Small millets,921.00,866.00
Andhra Pradesh,PRAKASAM,2009,Rabi       ,Urad,8835.00,5186.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Banana,382.00,8794.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Cashewnut,1063.00,316.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Coconut ,61.00,684360.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Coriander,1555.00,1600.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Sugarcane,144.00,10656.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Sunflower,23750.00,23312.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Sweet potato,129.00,2484.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Tobacco,94292.00,157105.00
Andhra Pradesh,PRAKASAM,2009,Whole Year ,Turmeric,281.00,1752.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Arhar/Tur,87971.00,30174.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Bajra,18830.00,40729.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Castor seed,5421.00,2569.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Cotton(lint),51421.00,115063.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Dry chillies,12605.00,40210.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Groundnut,2378.00,388.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Jowar,124.00,179.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Maize,260.00,1460.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Moong(Green Gram),26840.00,7005.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Onion,303.00,6017.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Rice,48878.00,143300.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Sesamum,36694.00,4183.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Small millets,255.00,443.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Soyabean,2.00,4.00
Andhra Pradesh,PRAKASAM,2010,Kharif     ,Urad,2352.00,993.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Bajra,990.00,2141.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Dry chillies,4207.00,24194.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Gram,73323.00,123549.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Groundnut,5844.00,14487.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Horse-gram,191.00,79.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Jowar,3803.00,6199.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Maize,8734.00,73139.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Moong(Green Gram),1507.00,960.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Onion,60.00,783.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Ragi,1076.00,1542.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Rapeseed &Mustard,155.00,376.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Rice,107903.00,376150.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Sesamum,3256.00,742.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Small millets,668.00,709.00
Andhra Pradesh,PRAKASAM,2010,Rabi       ,Urad,16883.00,6365.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Banana,292.00,7444.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Cashewnut,1056.00,253.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Coriander,843.00,571.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Sugarcane,331.00,27142.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Sunflower,18503.00,22870.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Sweet potato,137.00,1918.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Tobacco,81271.00,127518.00
Andhra Pradesh,PRAKASAM,2010,Whole Year ,Turmeric,532.00,3248.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Arhar/Tur,38173.00,12444.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Bajra,9738.00,20450.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Castor seed,12329.00,5105.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Cotton(lint),57941.00,140142.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Cowpea(Lobia),3.00,1.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Dry chillies,21257.00,55056.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Groundnut,2172.00,150.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Jowar,66.00,142.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Maize,587.00,2629.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Moong(Green Gram),3141.00,1219.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Onion,603.00,8690.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Ragi,35.00,25.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Rice,39122.00,134932.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Sesamum,2451.00,1456.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Small millets,23.00,46.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Soyabean,7.00,11.00
Andhra Pradesh,PRAKASAM,2011,Kharif     ,Urad,2306.00,1155.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Bajra,377.00,792.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Cowpea(Lobia),3599.00,2865.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Dry chillies,10727.00,51533.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Gram,94684.00,138996.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Groundnut,4106.00,12330.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Horse-gram,336.00,140.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Jowar,10975.00,23146.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Maize,12951.00,100642.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Moong(Green Gram),916.00,432.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Onion,297.00,7603.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Ragi,954.00,1636.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Rapeseed &Mustard,5.00,12.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Rice,79396.00,292098.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Sesamum,2163.00,467.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Small millets,994.00,964.00
Andhra Pradesh,PRAKASAM,2011,Rabi       ,Urad,26175.00,11517.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Banana,430.00,11455.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Cashewnut,1078.00,277.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Coconut ,47.00,655424.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Coriander,529.00,501.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Sugarcane,423.00,34263.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Sunflower,17007.00,18623.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Sweet potato,99.00,1571.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Tobacco,62776.00,109504.00
Andhra Pradesh,PRAKASAM,2011,Whole Year ,Turmeric,1343.00,10084.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Arhar/Tur,56606.00,37700.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Bajra,28780.00,59344.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Brinjal,297.00,3072.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Cabbage,31.00,816.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Cashewnut,1045.00,283.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Castor seed,10304.00,9480.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Cotton(lint),63206.00,195939.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Cowpea(Lobia),105.00,41.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Dry chillies,17409.00,66119.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Dry ginger,8.00,62.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Groundnut,2918.00,4803.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Jowar,478.00,1268.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Lemon,1509.00,11100.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Maize,1604.00,8937.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Mango,6088.00,46957.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Moong(Green Gram),2655.00,879.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Onion,569.00,10863.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Papaya,1290.00,173044.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Ragi,59.00,63.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Rice,17820.00,64027.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Sapota,2561.00,26220.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Sesamum,3025.00,1231.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Small millets,1079.00,2101.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Soyabean,3.00,5.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Sugarcane,661.00,50837.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Sunflower,810.00,612.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Tobacco,2359.00,7247.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Tomato,1117.00,13941.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Turmeric,557.00,3690.00
Andhra Pradesh,PRAKASAM,2012,Kharif     ,Urad,3367.00,2384.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Arhar/Tur,20.00,13.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Bajra,648.00,1336.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Brinjal,295.00,3052.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Cabbage,45.00,1185.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Castor seed,2799.00,2575.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Coriander,56.00,52.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Cotton(lint),3838.00,11898.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Cowpea(Lobia),5437.00,6514.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Dry chillies,4736.00,20692.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Gram,112135.00,209468.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Groundnut,4979.00,14006.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Horse-gram,234.00,131.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Jowar,19768.00,39220.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Maize,19797.00,125355.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Moong(Green Gram),446.00,150.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Onion,52.00,1144.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Ragi,1179.00,1945.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Rice,33942.00,125959.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Sesamum,2971.00,781.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Small millets,1499.00,1262.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Soyabean,65.00,118.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Sunflower,15205.00,15342.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Sweet potato,58.00,558.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Tobacco,69234.00,125623.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Tomato,933.00,10975.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Turmeric,25.00,166.00
Andhra Pradesh,PRAKASAM,2012,Rabi       ,Urad,23319.00,18497.00
Andhra Pradesh,PRAKASAM,2012,Whole Year ,Coconut ,39.00,666000.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Arhar/Tur,53584.00,48922.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Bajra,25277.00,45726.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Brinjal,194.00,1251.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Cabbage,1.00,19.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Cashewnut,1029.00,324.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Castor seed,6429.00,4648.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Cotton(lint),82988.00,276301.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Cowpea(Lobia),377.00,181.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Dry chillies,20316.00,79090.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Groundnut,3484.00,6522.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Horse-gram,6.00,4.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Jowar,477.00,833.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Lemon,1590.00,12669.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Maize,3012.00,13006.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Mango,6433.00,48061.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Moong(Green Gram),3696.00,1460.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Onion,462.00,8700.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,other oilseeds,6494.00,4753.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Papaya,918.00,120534.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Ragi,120.00,101.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Rice,58034.00,213391.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Sapota,2544.00,24901.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Sesamum,8713.00,5446.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Small millets,661.00,1003.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Soyabean,65.00,105.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Sugarcane,673.00,53132.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Sunflower,483.00,381.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Tobacco,2805.00,8753.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Tomato,1098.00,13639.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Turmeric,762.00,5073.00
Andhra Pradesh,PRAKASAM,2013,Kharif     ,Urad,1600.00,1000.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Arhar/Tur,45.00,41.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Bajra,649.00,1174.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Brinjal,237.00,1529.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Cabbage,26.00,488.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Castor seed,1098.00,794.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Coriander,105.00,97.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Cotton(lint),1352.00,4501.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Cowpea(Lobia),6075.00,5662.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Dry chillies,7842.00,44731.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Gram,69465.00,135109.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Groundnut,3371.00,12277.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Horse-gram,325.00,149.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Jowar,7842.00,16649.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Maize,20101.00,161351.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Moong(Green Gram),688.00,588.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Onion,67.00,1241.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Ragi,988.00,1659.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Rice,80544.00,318874.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Safflower,13.00,9.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Sesamum,4137.00,869.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Small millets,670.00,744.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Sunflower,8746.00,10312.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Sweet potato,81.00,711.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Tobacco,83416.00,158600.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Tomato,1046.00,13560.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Turmeric,34.00,226.00
Andhra Pradesh,PRAKASAM,2013,Rabi       ,Urad,11518.00,9491.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Banana,487.00,9561.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Cashewnut,1029.00,324.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Castor seed,7527.00,5442.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Coconut ,39.00,646000.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Coriander,105.00,97.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Safflower,13.00,9.00
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Sannhamp,1841.00,
Andhra Pradesh,PRAKASAM,2013,Whole Year ,Sweet potato,81.00,711.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Arhar/Tur,43123.00,30962.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Bajra,10611.00,10887.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Brinjal,296.00,2843.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cashewnut,958.00,335.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Castor seed,2563.00,1128.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cotton(lint),71520.00,252407.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Cowpea(Lobia),897.00,780.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Dry chillies,21371.00,75824.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Groundnut,2376.00,3835.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Jowar,12.00,18.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Lemon,1754.00,10833.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Maize,1183.00,4294.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Mango,6529.00,54550.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Moong(Green Gram),514.00,278.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Onion,303.00,5563.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Papaya,657.00,45451.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Pome Granet,4.00,41.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Ragi,24.00,23.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Rice,31764.00,121783.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sapota,2391.00,19635.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sesamum,1113.00,213.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Small millets,138.00,155.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Soyabean,36.00,82.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sugarcane,900.00,64800.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Sunflower,96.00,116.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Tobacco,1801.00,3699.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Tomato,770.00,11070.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Turmeric,698.00,5023.00
Andhra Pradesh,PRAKASAM,2014,Kharif     ,Urad,3498.00,3585.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Arhar/Tur,10.00,7.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Bajra,1169.00,1199.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Brinjal,248.00,2382.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cabbage,101.00,1245.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Castor seed,1064.00,468.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Coriander,1560.00,807.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cotton(lint),651.00,2298.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Cowpea(Lobia),7600.00,9705.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Dry chillies,10867.00,73244.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Gram,50750.00,95867.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Groundnut,2590.00,9391.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Horse-gram,325.00,135.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Jowar,12887.00,19627.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Maize,15889.00,127001.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Moong(Green Gram),2274.00,1853.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Onion,48.00,848.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Ragi,936.00,1428.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rapeseed &Mustard,10.00,6.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Rice,73533.00,284132.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Safflower,3.00,1.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sesamum,12831.00,2425.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Small millets,1092.00,1189.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Soyabean,69.00,158.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sunflower,8090.00,7710.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Sweet potato,170.00,2434.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Tobacco,78761.00,167264.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Tomato,1174.00,15907.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Turmeric,2.00,14.00
Andhra Pradesh,PRAKASAM,2014,Rabi       ,Urad,16354.00,14293.00
Andhra Pradesh,PRAKASAM,2014,Whole Year ,Coconut ,37.00,802000.00
Andhra Pradesh,PRAKASAM,2014,Whole Year ,Rice,105297.00,405915.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Arhar/Tur,200.00,100.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Bajra,2100.00,4700.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Cotton(lint),8700.00,20900.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Dry chillies,100.00,400.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Groundnut,6100.00,9100.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Maize,100.00,100.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Moong(Green Gram),300.00,100.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Ragi,300.00,200.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Rice,48700.00,127600.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Sesamum,1100.00,200.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Sugarcane,5700.00,446300.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Sunflower,3000.00,1500.00
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Tobacco,12500.00,12600.00
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Arhar/Tur,500.00,100.00
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Dry chillies,3000.00,5500.00
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Groundnut,14700.00,41100.00
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Horse-gram,600.00,300.00
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Jowar,300.00,200.00
